date,ticker,signal,confidence,rejection_reason,rejection_layer
2024-06-26,ORCL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-06-26,SPY,BUY,0.622793,Already holding position,backtest
2024-06-26,BAC,BUY,0.622793,Already holding position,backtest
2024-06-26,AXP,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-06-26,PEP,BUY,0.620713,In cooldown until 2024-06-27; need confidence ≥ 0.66,cooldown
2024-06-26,AAPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-06-27,WMT,BUY,0.63189,Sector Consumer at max 3 positions,sector_limit
2024-06-27,TMO,BUY,0.629171,Already holding position,backtest
2024-06-27,PEP,BUY,0.627766,Sector Consumer at max 3 positions,sector_limit
2024-06-27,AMGN,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-06-27,META,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-06-28,ABBV,BUY,0.664411,Already holding position,backtest
2024-06-28,META,BUY,0.663407,Sector Tech at max 3 positions,sector_limit
2024-06-28,MRK,BUY,0.641708,Already holding position,backtest
2024-06-28,PG,BUY,0.622793,Already holding position,backtest
2024-06-28,MS,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-06-28,AMZN,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-06-28,CSCO,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-06-28,TMO,BUY,0.600989,Already holding position,backtest
2024-07-01,GILD,BUY,0.719828,Sector Health at max 3 positions,sector_limit
2024-07-01,CSCO,BUY,0.65201,Sector Tech at max 3 positions,sector_limit
2024-07-01,META,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-01,PG,BUY,0.606768,Already holding position,backtest
2024-07-01,GOOGL,BUY,0.604343,Already holding position,backtest
2024-07-01,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-07-01,MRK,BUY,0.60046,Already holding position,backtest
2024-07-02,GILD,BUY,0.625602,Sector Health at max 3 positions,sector_limit
2024-07-02,AMZN,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-02,UNH,BUY,0.606768,Sector Health at max 3 positions,sector_limit
2024-07-02,BAC,BUY,0.604343,Already holding position,backtest
2024-07-03,ISRG,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-07-03,CVX,BUY,0.622532,Already holding position,backtest
2024-07-03,NFLX,BUY,0.604343,In cooldown until 2024-07-05; need confidence ≥ 0.65,cooldown
2024-07-03,JPM,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-07-03,PG,BUY,0.603762,In cooldown until 2024-07-10; need confidence ≥ 0.65,cooldown
2024-07-05,UNH,BUY,0.629171,Sector Health at max 3 positions,sector_limit
2024-07-05,BRK-B,BUY,0.623364,Already holding position,backtest
2024-07-05,AMZN,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-05,QCOM,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-05,AMGN,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-05,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-07-08,QCOM,BUY,0.674172,Sector Tech at max 3 positions,sector_limit
2024-07-08,META,BUY,0.660619,Sector Tech at max 3 positions,sector_limit
2024-07-08,BAC,BUY,0.640894,Already holding position,backtest
2024-07-08,JPM,BUY,0.63189,Sector Finance at max 3 positions,sector_limit
2024-07-08,CSCO,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-07-08,GOOGL,BUY,0.622793,Already holding position,backtest
2024-07-08,SPY,BUY,0.613609,Already holding position,backtest
2024-07-08,PEP,BUY,0.613609,Already holding position,backtest
2024-07-08,CVX,BUY,0.609474,Already holding position,backtest
2024-07-08,GS,BUY,0.604343,In cooldown until 2024-07-09; need confidence ≥ 0.67,cooldown
2024-07-09,PEP,BUY,0.65201,Already holding position,backtest
2024-07-09,JPM,BUY,0.6498,Sector Finance at max 3 positions,sector_limit
2024-07-09,KO,BUY,0.640894,Already holding position,backtest
2024-07-09,WFC,BUY,0.63189,Sector Finance at max 3 positions,sector_limit
2024-07-09,NFLX,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-09,MRK,BUY,0.606768,Already holding position,backtest
2024-07-09,GOOGL,BUY,0.604343,Already holding position,backtest
2024-07-09,BAC,BUY,0.604343,Already holding position,backtest
2024-07-10,AXP,BUY,0.640894,Sector Finance at max 3 positions,sector_limit
2024-07-10,GOOGL,BUY,0.622793,Already holding position,backtest
2024-07-10,WMT,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-07-10,MS,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-07-11,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-11,ORCL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-07-11,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-07-12,WFC,BUY,0.608697,Sector Finance at max 3 positions,sector_limit
2024-07-12,CVX,BUY,0.607188,Already holding position,backtest
2024-07-12,MU,BUY,0.603102,Sector Tech at max 3 positions,sector_limit
2024-07-12,BRK-B,BUY,0.600989,Already holding position,backtest
2024-07-12,ABBV,BUY,0.600989,In cooldown until 2024-07-15; need confidence ≥ 0.66,cooldown
2024-07-15,CAT,BUY,0.692253,Already holding position,backtest
2024-07-15,XOM,BUY,0.6498,In cooldown until 2024-07-17; need confidence ≥ 0.65,cooldown
2024-07-15,HD,BUY,0.635761,In cooldown until 2024-07-19; need confidence ≥ 0.72,cooldown
2024-07-15,NFLX,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-07-15,PFE,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-07-15,PYPL,BUY,0.609474,Already holding position,backtest
2024-07-15,WFC,BUY,0.605098,Sector Finance at max 3 positions,sector_limit
2024-07-15,CVX,BUY,0.604343,Already holding position,backtest
2024-07-16,META,BUY,0.65201,Sector Tech at max 3 positions,sector_limit
2024-07-16,AXP,BUY,0.63189,Sector Finance at max 3 positions,sector_limit
2024-07-16,V,BUY,0.629171,Already holding position,backtest
2024-07-16,BAC,BUY,0.619864,In cooldown until 2024-07-19; need confidence ≥ 0.71,cooldown
2024-07-16,UNH,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-16,CVX,BUY,0.604343,Already holding position,backtest
2024-07-16,AVGO,BUY,0.600989,Sector Tech at max 3 positions,sector_limit
2024-07-17,JNJ,BUY,0.692253,Sector Health at max 3 positions,sector_limit
2024-07-17,BRK-B,BUY,0.640894,Already holding position,backtest
2024-07-17,GE,BUY,0.63189,Already holding position,backtest
2024-07-17,NFLX,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-07-17,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-17,CSCO,BUY,0.609474,Sector Tech at max 3 positions,sector_limit
2024-07-17,GILD,BUY,0.601477,Already holding position,backtest
2024-07-18,CAT,BUY,0.637442,Already holding position,backtest
2024-07-18,ORCL,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-07-18,NFLX,BUY,0.610468,Sector Tech at max 3 positions,sector_limit
2024-07-19,HD,BUY,0.63364,Sector Consumer at max 3 positions,sector_limit
2024-07-19,JNJ,BUY,0.621831,Sector Health at max 3 positions,sector_limit
2024-07-19,GOOGL,BUY,0.613609,In cooldown until 2024-07-24; need confidence ≥ 0.67,cooldown
2024-07-19,MSFT,BUY,0.610468,Already holding position,backtest
2024-07-19,KO,BUY,0.604343,Already holding position,backtest
2024-07-22,AMGN,BUY,0.63189,Already holding position,backtest
2024-07-22,GE,BUY,0.622793,In cooldown until 2024-07-24; need confidence ≥ 0.70,cooldown
2024-07-22,PFE,BUY,0.616805,Sector Health at max 3 positions,sector_limit
2024-07-22,ISRG,BUY,0.610039,Sector Health at max 3 positions,sector_limit
2024-07-22,BAC,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-07-22,PG,BUY,0.604343,Already holding position,backtest
2024-07-23,ABBV,BUY,0.664411,Sector Health at max 3 positions,sector_limit
2024-07-23,GILD,BUY,0.635761,Already holding position,backtest
2024-07-23,NFLX,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-07-23,TXN,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-07-23,GOOGL,BUY,0.613609,In cooldown until 2024-07-24; need confidence ≥ 0.67,cooldown
2024-07-23,BRK-B,BUY,0.610468,In cooldown until 2024-07-29; need confidence ≥ 0.69,cooldown
2024-07-23,CAT,BUY,0.605098,Already holding position,backtest
2024-07-23,MRK,BUY,0.602348,Sector Health at max 3 positions,sector_limit
2024-07-24,JNJ,BUY,0.644468,Sector Health at max 3 positions,sector_limit
2024-07-24,GOOGL,BUY,0.628093,Sector Tech at max 3 positions,sector_limit
2024-07-24,CVX,BUY,0.618656,In cooldown until 2024-07-29; need confidence ≥ 0.66,cooldown
2024-07-24,AMZN,BUY,0.608697,Already holding position,backtest
2024-07-24,AMGN,BUY,0.604343,Already holding position,backtest
2024-07-25,UNH,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-07-25,PEP,BUY,0.631273,In cooldown until 2024-07-31; need confidence ≥ 0.67,cooldown
2024-07-25,CSCO,BUY,0.623364,Sector Tech at max 3 positions,sector_limit
2024-07-25,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-26,SPY,BUY,0.658602,Already holding position,backtest
2024-07-26,PEP,BUY,0.640276,In cooldown until 2024-07-31; need confidence ≥ 0.67,cooldown
2024-07-26,ISRG,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-07-26,LLY,BUY,0.624368,Already holding position,backtest
2024-07-26,ORCL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-26,CSCO,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-26,AAPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-07-26,PG,BUY,0.604343,Already holding position,backtest
2024-07-29,BA,BUY,0.6343,In cooldown until 2024-08-01; need confidence ≥ 0.80,cooldown
2024-07-29,CAT,BUY,0.629171,Already holding position,backtest
2024-07-29,UNH,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-07-29,MRK,BUY,0.619864,Sector Health at max 3 positions,sector_limit
2024-07-29,CSCO,BUY,0.618656,Sector Tech at max 3 positions,sector_limit
2024-07-29,BRK-B,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-07-29,GOOGL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-29,PFE,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-29,TMO,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-29,GE,BUY,0.604343,Already holding position,backtest
2024-07-30,ORCL,BUY,0.654304,Sector Tech at max 3 positions,sector_limit
2024-07-30,TMO,BUY,0.641708,Sector Health at max 3 positions,sector_limit
2024-07-30,CSCO,BUY,0.63364,Sector Tech at max 3 positions,sector_limit
2024-07-30,AMGN,BUY,0.63189,Already holding position,backtest
2024-07-30,CVX,BUY,0.61725,Already holding position,backtest
2024-07-30,TXN,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-07-30,PFE,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-07-30,ISRG,BUY,0.610468,Sector Health at max 3 positions,sector_limit
2024-07-30,NFLX,BUY,0.60756,Sector Tech at max 3 positions,sector_limit
2024-07-30,AAPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-07-31,MSFT,BUY,0.644468,In cooldown until 2024-08-06; need confidence ≥ 0.65,cooldown
2024-07-31,PFE,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-07-31,XOM,BUY,0.63189,Already holding position,backtest
2024-07-31,BAC,BUY,0.629171,Sector Finance at max 3 positions,sector_limit
2024-07-31,PEP,BUY,0.623364,Sector Consumer at max 3 positions,sector_limit
2024-07-31,SPY,BUY,0.622793,Already holding position,backtest
2024-07-31,COST,BUY,0.613609,Already holding position,backtest
2024-07-31,CAT,BUY,0.613609,In cooldown until 2024-08-05; need confidence ≥ 0.78,cooldown
2024-07-31,MA,BUY,0.605738,Sector Finance at max 3 positions,sector_limit
2024-07-31,TXN,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-07-31,LLY,BUY,0.604343,Already holding position,backtest
2024-08-01,CAT,BUY,0.65201,In cooldown until 2024-08-05; need confidence ≥ 0.78,cooldown
2024-08-01,MSFT,BUY,0.635761,In cooldown until 2024-08-06; need confidence ≥ 0.65,cooldown
2024-08-01,COST,BUY,0.63189,Already holding position,backtest
2024-08-01,NFLX,BUY,0.629171,Already holding position,backtest
2024-08-01,TMO,BUY,0.624011,Sector Health at max 3 positions,sector_limit
2024-08-01,ORCL,BUY,0.619864,Sector Tech at max 3 positions,sector_limit
2024-08-01,WFC,BUY,0.613609,Already holding position,backtest
2024-08-01,CSCO,BUY,0.602348,Sector Tech at max 3 positions,sector_limit
2024-08-02,META,BUY,0.702539,Sector Tech at max 3 positions,sector_limit
2024-08-02,TXN,BUY,0.675879,Sector Tech at max 3 positions,sector_limit
2024-08-02,MS,BUY,0.646631,In cooldown until 2024-08-08; need confidence ≥ 0.67,cooldown
2024-08-02,BRK-B,BUY,0.623364,Sector Finance at max 3 positions,sector_limit
2024-08-02,GOOGL,BUY,0.616805,Sector Tech at max 3 positions,sector_limit
2024-08-05,BRK-B,BUY,0.6394,Sector Finance at max 3 positions,sector_limit
2024-08-05,COST,BUY,0.613609,Already holding position,backtest
2024-08-05,SPY,BUY,0.60756,Already holding position,backtest
2024-08-05,QQQ,BUY,0.602348,Already holding position,backtest
2024-08-06,GS,BUY,0.658602,Already holding position,backtest
2024-08-06,AXP,BUY,0.65201,Already holding position,backtest
2024-08-06,AMGN,BUY,0.6498,In cooldown until 2024-08-08; need confidence ≥ 0.70,cooldown
2024-08-06,NFLX,BUY,0.643302,Already holding position,backtest
2024-08-06,MSFT,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-08-06,BAC,BUY,0.629171,Sector Finance at max 3 positions,sector_limit
2024-08-06,JPM,BUY,0.628093,Sector Finance at max 3 positions,sector_limit
2024-08-06,SPY,BUY,0.626595,Already holding position,backtest
2024-08-06,QQQ,BUY,0.613609,Already holding position,backtest
2024-08-06,GOOGL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-08-07,QQQ,BUY,0.644468,Already holding position,backtest
2024-08-07,AMD,BUY,0.6394,Sector Tech at max 3 positions,sector_limit
2024-08-07,AMZN,BUY,0.613609,Already holding position,backtest
2024-08-07,V,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-08-07,LLY,BUY,0.608187,In cooldown until 2024-08-12; need confidence ≥ 0.75,cooldown
2024-08-07,WFC,BUY,0.600989,Already holding position,backtest
2024-08-08,BRK-B,BUY,0.65201,Sector Finance at max 3 positions,sector_limit
2024-08-08,WMT,BUY,0.6498,Already holding position,backtest
2024-08-08,PG,BUY,0.6498,Sector Consumer at max 3 positions,sector_limit
2024-08-08,PEP,BUY,0.635761,Sector Consumer at max 3 positions,sector_limit
2024-08-08,JPM,BUY,0.628093,Sector Finance at max 3 positions,sector_limit
2024-08-08,GS,BUY,0.625602,Already holding position,backtest
2024-08-08,GE,BUY,0.613609,Already holding position,backtest
2024-08-08,JNJ,BUY,0.613609,Already holding position,backtest
2024-08-08,SPY,BUY,0.604343,In cooldown until 2024-08-13; need confidence ≥ 0.65,cooldown
2024-08-08,XOM,BUY,0.60046,Already holding position,backtest
2024-08-09,HD,BUY,0.684344,Already holding position,backtest
2024-08-09,BAC,BUY,0.63781,Sector Finance at max 3 positions,sector_limit
2024-08-09,MS,BUY,0.630421,Sector Finance at max 3 positions,sector_limit
2024-08-09,GS,BUY,0.613609,Already holding position,backtest
2024-08-09,NFLX,BUY,0.609777,Already holding position,backtest
2024-08-09,BRK-B,BUY,0.600179,Sector Finance at max 3 positions,sector_limit
2024-08-12,JNJ,BUY,0.604343,Already holding position,backtest
2024-08-12,COST,BUY,0.604343,Already holding position,backtest
2024-08-13,MA,BUY,0.629171,Sector Finance at max 3 positions,sector_limit
2024-08-13,PYPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-08-13,PG,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-08-14,COST,BUY,0.613609,Already holding position,backtest
2024-08-14,ADBE,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-08-14,BRK-B,BUY,0.603762,Sector Finance at max 3 positions,sector_limit
2024-08-14,BAC,BUY,0.602348,Sector Finance at max 3 positions,sector_limit
2024-08-14,TMO,BUY,0.600179,Already holding position,backtest
2024-08-15,HD,BUY,0.657911,Already holding position,backtest
2024-08-15,BRK-B,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-08-15,JPM,BUY,0.610468,Sector Finance at max 3 positions,sector_limit
2024-08-15,MA,BUY,0.60756,Sector Finance at max 3 positions,sector_limit
2024-08-15,AAPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-08-15,AXP,BUY,0.604343,Already holding position,backtest
2024-08-15,COST,BUY,0.604343,Already holding position,backtest
2024-08-15,GILD,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-08-16,SPY,BUY,0.649611,Already holding position,backtest
2024-08-16,AAPL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-08-16,META,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-08-16,HD,BUY,0.613609,In cooldown until 2024-08-22; need confidence ≥ 0.71,cooldown
2024-08-16,BRK-B,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-08-16,COST,BUY,0.604343,In cooldown until 2024-08-22; need confidence ≥ 0.72,cooldown
2024-08-16,V,BUY,0.602348,Already holding position,backtest
2024-08-16,PYPL,BUY,0.602348,Sector Tech at max 3 positions,sector_limit
2024-08-19,AXP,BUY,0.63189,Already holding position,backtest
2024-08-19,PFE,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-08-19,GS,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-08-19,HD,BUY,0.610468,In cooldown until 2024-08-22; need confidence ≥ 0.71,cooldown
2024-08-19,MA,BUY,0.609474,Sector Finance at max 3 positions,sector_limit
2024-08-19,ADBE,BUY,0.60756,Sector Tech at max 3 positions,sector_limit
2024-08-20,SPY,BUY,0.6498,Already holding position,backtest
2024-08-20,TMO,BUY,0.635761,Already holding position,backtest
2024-08-20,WMT,BUY,0.613609,Already holding position,backtest
2024-08-20,QQQ,BUY,0.604343,Already holding position,backtest
2024-08-20,CSCO,BUY,0.602348,Sector Tech at max 3 positions,sector_limit
2024-08-21,BA,BUY,0.667914,Already holding position,backtest
2024-08-21,MS,BUY,0.6498,Already holding position,backtest
2024-08-21,V,BUY,0.6394,Already holding position,backtest
2024-08-21,MA,BUY,0.638809,Sector Finance at max 3 positions,sector_limit
2024-08-21,ORCL,BUY,0.622793,Already holding position,backtest
2024-08-21,WMT,BUY,0.604343,Already holding position,backtest
2024-08-21,UNH,BUY,0.604343,Already holding position,backtest
2024-08-21,HD,BUY,0.604343,In cooldown until 2024-08-22; need confidence ≥ 0.71,cooldown
2024-08-21,META,BUY,0.600989,Sector Tech at max 3 positions,sector_limit
2024-08-22,ISRG,BUY,0.6498,Already holding position,backtest
2024-08-22,CRM,BUY,0.635761,Sector Tech at max 3 positions,sector_limit
2024-08-22,WMT,BUY,0.63189,In cooldown until 2024-08-28; need confidence ≥ 0.65,cooldown
2024-08-22,MSFT,BUY,0.621831,Sector Tech at max 3 positions,sector_limit
2024-08-22,SPY,BUY,0.604343,Already holding position,backtest
2024-08-22,NFLX,BUY,0.604343,In cooldown until 2024-08-26; need confidence ≥ 0.66,cooldown
2024-08-22,AAPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-08-23,AMZN,BUY,0.667914,Sector Tech at max 3 positions,sector_limit
2024-08-23,JPM,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-08-23,XOM,BUY,0.622532,Already holding position,backtest
2024-08-23,TXN,BUY,0.613609,Already holding position,backtest
2024-08-23,AXP,BUY,0.613609,In cooldown until 2024-08-28; need confidence ≥ 0.68,cooldown
2024-08-23,CAT,BUY,0.613609,Already holding position,backtest
2024-08-23,MA,BUY,0.610039,Already holding position,backtest
2024-08-26,CRM,BUY,0.667063,Sector Tech at max 3 positions,sector_limit
2024-08-26,CSCO,BUY,0.635761,Sector Tech at max 3 positions,sector_limit
2024-08-26,SPY,BUY,0.622793,Already holding position,backtest
2024-08-26,NFLX,BUY,0.610468,Sector Tech at max 3 positions,sector_limit
2024-08-26,XOM,BUY,0.605738,Already holding position,backtest
2024-08-26,ORCL,BUY,0.604343,Already holding position,backtest
2024-08-26,KO,BUY,0.604343,Sector Consumer at max 3 positions,sector_limit
2024-08-26,GE,BUY,0.604343,Sector Industrial at max 3 positions,sector_limit
2024-08-27,WFC,BUY,0.667914,Sector Finance at max 3 positions,sector_limit
2024-08-27,PEP,BUY,0.630155,Already holding position,backtest
2024-08-27,ABBV,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-08-27,V,BUY,0.608697,Already holding position,backtest
2024-08-27,XOM,BUY,0.60756,Already holding position,backtest
2024-08-27,SPY,BUY,0.604343,Already holding position,backtest
2024-08-27,AXP,BUY,0.604343,In cooldown until 2024-08-28; need confidence ≥ 0.68,cooldown
2024-08-27,UNH,BUY,0.604343,Already holding position,backtest
2024-08-27,WMT,BUY,0.604343,In cooldown until 2024-08-28; need confidence ≥ 0.65,cooldown
2024-08-28,AAPL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-08-28,ISRG,BUY,0.63189,In cooldown until 2024-08-29; need confidence ≥ 0.69,cooldown
2024-08-28,XOM,BUY,0.624368,Already holding position,backtest
2024-08-28,TMO,BUY,0.622793,Already holding position,backtest
2024-08-28,UNH,BUY,0.622793,Already holding position,backtest
2024-08-28,CSCO,BUY,0.606768,Already holding position,backtest
2024-08-28,ORCL,BUY,0.604343,Already holding position,backtest
2024-08-29,WMT,BUY,0.667297,Sector Consumer at max 3 positions,sector_limit
2024-08-29,V,BUY,0.642828,Already holding position,backtest
2024-08-29,WFC,BUY,0.625602,Sector Finance at max 3 positions,sector_limit
2024-08-29,META,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-08-29,AAPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-08-29,ORCL,BUY,0.613609,Already holding position,backtest
2024-08-29,GS,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-08-29,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-08-29,HD,BUY,0.613609,Already holding position,backtest
2024-08-30,XOM,BUY,0.63364,Already holding position,backtest
2024-08-30,PFE,BUY,0.63189,Already holding position,backtest
2024-08-30,TMO,BUY,0.63189,In cooldown until 2024-09-05; need confidence ≥ 0.65,cooldown
2024-08-30,UNH,BUY,0.622793,Already holding position,backtest
2024-08-30,V,BUY,0.61725,Already holding position,backtest
2024-08-30,JPM,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-08-30,AAPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-08-30,SPY,BUY,0.604343,Already holding position,backtest
2024-08-30,MSFT,BUY,0.601477,Sector Tech at max 3 positions,sector_limit
2024-09-03,TMO,BUY,0.633021,In cooldown until 2024-09-05; need confidence ≥ 0.65,cooldown
2024-09-03,MA,BUY,0.63189,Already holding position,backtest
2024-09-03,WFC,BUY,0.625602,Already holding position,backtest
2024-09-03,ISRG,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-09-03,V,BUY,0.613609,Already holding position,backtest
2024-09-03,UNH,BUY,0.604343,Already holding position,backtest
2024-09-04,WFC,BUY,0.65201,Already holding position,backtest
2024-09-04,PEP,BUY,0.602348,Already holding position,backtest
2024-09-05,V,BUY,0.632552,In cooldown until 2024-09-11; need confidence ≥ 0.77,cooldown
2024-09-05,LLY,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-09-05,PEP,BUY,0.613609,Already holding position,backtest
2024-09-05,TMO,BUY,0.610468,Sector Health at max 3 positions,sector_limit
2024-09-06,CSCO,BUY,0.65201,Already holding position,backtest
2024-09-06,JPM,BUY,0.640894,Sector Finance at max 3 positions,sector_limit
2024-09-06,META,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-06,UNH,BUY,0.613609,In cooldown until 2024-09-12; need confidence ≥ 0.72,cooldown
2024-09-06,AXP,BUY,0.603762,Sector Finance at max 3 positions,sector_limit
2024-09-09,CAT,BUY,0.640276,Already holding position,backtest
2024-09-09,UNH,BUY,0.63189,In cooldown until 2024-09-12; need confidence ≥ 0.72,cooldown
2024-09-09,TXN,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-09-09,WMT,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-09-09,PEP,BUY,0.613609,Already holding position,backtest
2024-09-09,ADBE,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-09-09,PG,BUY,0.604343,Sector Consumer at max 3 positions,sector_limit
2024-09-09,V,BUY,0.600989,In cooldown until 2024-09-11; need confidence ≥ 0.77,cooldown
2024-09-10,AMGN,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-09-10,PG,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-09-10,WMT,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-09-10,AXP,BUY,0.607188,Sector Finance at max 3 positions,sector_limit
2024-09-11,PG,BUY,0.647494,Sector Consumer at max 3 positions,sector_limit
2024-09-11,MSFT,BUY,0.646631,Sector Tech at max 3 positions,sector_limit
2024-09-11,AMZN,BUY,0.633021,Already holding position,backtest
2024-09-11,UNH,BUY,0.622793,In cooldown until 2024-09-12; need confidence ≥ 0.72,cooldown
2024-09-11,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-09-11,KO,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-09-11,PYPL,BUY,0.603102,Sector Tech at max 3 positions,sector_limit
2024-09-12,QQQ,BUY,0.654304,Already holding position,backtest
2024-09-12,XOM,BUY,0.65201,Already holding position,backtest
2024-09-12,CRM,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-09-12,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-09-12,UNH,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-09-13,COST,BUY,0.622793,In cooldown until 2024-09-18; need confidence ≥ 0.69,cooldown
2024-09-13,QQQ,BUY,0.619864,Already holding position,backtest
2024-09-13,GS,BUY,0.613609,Already holding position,backtest
2024-09-13,TMO,BUY,0.613609,Already holding position,backtest
2024-09-13,AMZN,BUY,0.608187,Already holding position,backtest
2024-09-13,CAT,BUY,0.605738,Already holding position,backtest
2024-09-13,SPY,BUY,0.604343,Already holding position,backtest
2024-09-13,AAPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-09-13,TSLA,BUY,0.600989,Sector Tech at max 3 positions,sector_limit
2024-09-16,CAT,BUY,0.641708,Already holding position,backtest
2024-09-16,HD,BUY,0.63189,In cooldown until 2024-09-19; need confidence ≥ 0.66,cooldown
2024-09-16,AAPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-16,NFLX,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-16,MS,BUY,0.600179,Sector Finance at max 3 positions,sector_limit
2024-09-17,CAT,BUY,0.621231,Already holding position,backtest
2024-09-17,WMT,BUY,0.613609,Already holding position,backtest
